track_id,cnt_match,cnt_user,cnt_retire_user,percent_retire,SUM_record,AVG_record
980179aec1c97ce2bec7893a86e42e314dbcc5bd043f1501e7f207519dff21dd,19,42,2,4.7619,3242057,111795.06896551725
d8999250627bf15be365cbbcad09e0955dfaf67363ed267a2cb5626641d25f31,19,65,15,23.0769,2883241,115329.64
59df0d094f0b1c959f04837be83bac9ee1195094cdc9de07911845b90d88a364,18,95,19,20.0000,3023905,97545.32258064517
7a5781f2eea5d8450bd2b8b29b654e1e4c472da7d1cd10e7d5cb83e16b115680,18,155,71,45.8065,4123736,133023.74193548388
c694e62af4eed0e793b0091660cb46de6384748e3d5848dbeffc2aa0e0e6bebf,18,164,83,50.6098,4660398,145637.4375
d0ca9c522ce995e6bde46cd83b45ae5bd19b79f9456bca5c48846956cb152b79,18,110,31,28.1818,3060363,92738.27272727272
ac81decc7a05c7a3d2c54f40ddb7d334819d96d9969a24a086cc9002ceb34af9,17,154,29,18.8312,4195922,97579.58139534884
15f65f1af8f70d12a8861b508ee19e5a6e9f0c4928e202080ef430f329032bb1,16,187,59,31.5508,3565876,104878.70588235294
662835aa0c5095b81119fae0f69430dd1e992ef42789bfda5047b407c31d4bce,16,145,88,60.6897,2587302,117604.63636363637
839e2089cf401fc9afa5b9b7778ab094a8bacbe7a306cf9f75483803c9579312,16,102,32,31.3725,2734760,97670
ba92606e7f3a75289caec57614a99fd46d4fb3672106b95ae205b7a7d3387283,16,68,0,0.0000,2753487,80984.91176470589
692fe5afee5a6423472247e044d61f813ca86a3bd72e5af67bee59db8a1a0043,15,131,65,49.6183,3023115,111967.22222222222
8ce3fbd59ec7e773679fe21976b82836b96613353ee41b89c0f33a624723768a,15,115,44,38.2609,2445453,90572.33333333333
9a7c87e81373ef60c8650a3442f381af34cbb7abebef00f1401b08f67c66f57d,15,299,425,142.1405,5911817,137484.11627906977
a75e2b36d82e9c459005126670ec57100aaab8d49191c43b60e85af617c4b74d,15,129,65,50.3876,5061756,144621.6
bd32a044b5ed663c5f38144eca6f544aac707a86bb86ab48d8eb089fc0958249,15,90,13,14.4444,4317457,123355.91428571429
e3c3e923733336482a975273d2c511e2d669280e25a6ccb7f240e5efc8d39162,15,85,20,23.5294,3577027,127750.96428571429
e9ecb0a895259e99960224be44e0228032c31e1dd2086ed0ca6bb7cc6687af69,15,129,143,110.8527,4330737,139701.1935483871
37cea640bdbfd5d8c7f0919ecebfaac11aded2d57d1bc6a68b95444e24cf3b62,14,101,54,53.4653,1643498,91305.44444444444
af3dbd3c7844f01cb430e3ccf32b53b1cb313f544e45aa19e9f791f3ba0c875b,14,96,23,23.9583,3168151,117338.92592592593
c8195d7642526dcb143d9c0ea0dd5f64af092b87f086a73c658a9c715f465be4,14,60,15,25.0000,3587772,163080.54545454544
0f05f98d93db64bfc4d71e3f2844de75ac75515d58813b1fb0ffa22c0bf09a76,13,67,0,0.0000,2411205,100466.875
117ccdd8d967875214f83cb71cd961fb4c88817a2548f5a4ca3e416b2b8b33a6,13,118,53,44.9153,3895867,162327.79166666666
483be3f4aff78fd050d162dcced7687b5a50c3d46ec21d9ae475e48d8d4eb95d,13,59,45,76.2712,2030936,106891.36842105263
6cc07bd9cfa9699531cf954f8fd817d5a74d889d4a996ae18d6809c501a50e18,13,215,78,36.2791,3739832,98416.63157894737
8c6c35b3142ea8f4f882f28e0e218b18e99619121fc3a0d631727dce0dc54c6a,13,98,13,13.2653,4625534,140167.69696969696
a83aa53e5f36f12cdfbaf4cf7cc64f40b65b8679dfc90c6b40f9c78fa506fac1,13,117,51,43.5897,3221236,140053.73913043478
01107ff0883daa9291109ee93653d61287718a8539942cd0ab42f0e8df123ee7,12,85,18,21.1765,2714571,113107.125
17363de6ddc6616f0131c8c9a8448f1a2f546f94f1bee8792025f4298b409836,12,67,12,17.9104,2991545,130067.17391304347
25cf7b9199c2116a521e10240c06e0687c04f8be5fcdd352fc0fb0cd6c92eb22,12,50,43,86.0000,2091339,123019.94117647059
4cdbb5c58c951f3442fe95903edba1a6b4ad8d03a1752baab3fa43a7ca78b8e8,12,130,28,21.5385,3369755,134790.2
62ab050620ae59b6cce67a2dc244ef96ddabf46609c62fd6b86c1c64228b90ab,12,67,15,22.3881,3017817,143705.57142857142
9ee184ed580f4d630c23fef3066c60dc10c7ba92596ee6f7bcdd68551b858186,12,97,68,70.1031,4861670,173631.07142857142
13fad95b4bb5aa96230d6833dc82fe0d449dd1064ee40ea2a58cb924199a09a0,11,72,8,11.1111,2662978,102422.23076923077
2f16e5de412823af0c22c3ecac8661e7fb5040b5e291b1e05ff97c2aef4605a1,11,21,0,0.0000,1435020,102501.42857142857
3ffb7af82410f58508c6464f59540fefbd67b81299fb8ee67c4bd2ca1ae91a36,11,64,19,29.6875,3104293,163383.84210526315
572784edcb6823a7334b87a1508a53beb79a0e45577f7ff04a1227cb3248f6cc,11,135,7,5.1852,3645459,95933.13157894737
8a222f3c0b4d6ca2185a353dd55048139ec934611528e844869d65c9989f845d,11,71,7,9.8592,2419883,100828.45833333333
8ab1ce8795b6dc84ecbc5ec0e74374da70fdf96f015a5875dc55f99c81e5467d,11,63,18,28.5714,2026847,106676.15789473684
8cf247d5f9f9b5b5754e71b0e0a6dbd7d8530b3a10d2c2852584d551f2ef8510,11,41,16,39.0244,2021915,155531.92307692306
a7fff0c4d7687a07fe58ad86ca4fa89eb710db8d16497fe8a04d4d52c8a980c3,11,38,6,15.7895,1934154,101797.57894736843
ce9c3929ba59a8885e09ffeae9c358ab14c373d2244eb20920b4ac6f81f3ed3e,11,100,38,38.0000,4585080,120660
d662a8388be81b4fefdb0588ad81c1c81c48fcaae83311fb8b894887b8c8fd3a,11,57,9,15.7895,2205177,110258.85
da7042f11ec4e16b461c5b357efc7801ee6d0babbd588a18ea08d8bdf7ebb57c,11,20,0,0.0000,1596778,114055.57142857143
1908f4d0f1f55b7fd09e6a7cb95a80e2674b35cf7f4d5bdf4c67c252f5f85238,10,57,13,22.8070,2320891,128938.38888888889
1a69d0cf51b5506a0fa144d1696050eaf2f2aa88424019be6bb6eee4b361a6d6,10,107,72,67.2897,3576715,127739.82142857143
1f061c1658adae6d0080787254e6ef1925f1d9e8b24641fb5445ab0810021cbc,10,110,70,63.6364,1478347,113719
3b8caa294c8d5bf3e7bf7fd83c2cea1572b2513621609e5371cfeb8680b9076e,10,45,14,31.1111,1019943,67996.2
75df22aee2ef71b333f39719d90314da74743fd37180e026390c84c1b1373c01,10,113,44,38.9381,2144068,112845.68421052632
b3b48722195dd9a0c64e6edbd6c5f100fb343fd76e0e0b2c7dbe5d341bb66c08,10,57,23,40.3509,1489516,106394
b42aa37ab64a84034d4a578b4b4d9436d60c3cec34f17d2ec91881546e186e0a,10,38,10,26.3158,1677613,119829.5
ca43f46db381ef1ba5df75de71f370399f8110ba946281f6d4f654590b2a36e0,10,79,17,21.5190,1821696,86747.42857142857
d30e6af971d2ae1a27927e404b7366363081c27d749180b2fb1fe0a69526e6fb,10,44,10,22.7273,1949595,121849.6875
d86e4c220eb701afc32bb3ec80a07e445b0722c208952c44c829233e832e92db,10,88,33,37.5000,3049568,160503.57894736843
f4420c729a097e322ec8d96aeaf812285898d7b28abf2c8afa2d78c4fc8854b4,10,128,31,24.2188,3025590,116368.84615384616
fea3bf75fc14c46af602eb5ea34a3db4828f79f26e8317f545ca53bc7be488f7,10,74,14,18.9189,4138518,165540.72
17129245cfbdd3848d18b95debbbb9c3ac964c7201bf76db96f3d4235eaa1d11,9,120,10,8.3333,4372772,132508.24242424243
1cd25debe555b7c8cc2a3214de8079e1efbcf1c5480040229d891b1781483ce5,9,23,6,26.0870,1444209,131291.72727272726
2296462107190735f1faa0fe9e016b3433022a1b18a95df7c4be25bbfd3fb1e5,9,70,5,7.1429,3083300,146823.80952380953
46a9e718511d860429d6d9d984ebc0c93458c3571e7bef0621a5521d2e055c77,9,110,80,72.7273,2233270,131368.82352941178
4f586022cfd223c04008f4baaf85b9613dd00fb080726e4486eeb3983c3a40e7,9,45,10,22.2222,1917265,106514.72222222222
5d2b9beaecbc35c0bca082e8fa38327dc1a461abd1e4ad3bce69e427ef98ef32,9,95,12,12.6316,2076386,109283.47368421052
5e64c70625bf342c2e0d7c43f8c63de90c2b50a26ea900d370b530b6e9e38b5a,9,163,76,46.6258,3209402,152828.66666666666
d7099e7229a47d541eaa24ef5583f8f52cf416ab04aa8e0ceb83ca1e837cb801,9,64,47,73.4375,1734732,102043.05882352941
e6fa9012fa1589d59b8bb84749652b9b033cb3e09194fb1719b897e722cb273d,9,78,19,24.3590,2022672,106456.42105263157
1fa2522cb0c89f76473c12ebaaa9d0ebe7966697618d41a4e1c1efe9d9318c01,8,75,30,40.0000,1543219,102881.26666666666
3e9bb2755733fbae2a16dd5ba036b3712ee6a64b03398063cdba870a5a29c045,8,96,34,35.4167,2087428,122789.88235294117
458eb75fb11d035d7e2e06fa76a5dd6bb9e5639a29c3c72b79975c739207a7e7,8,59,19,32.2034,2055167,137011.13333333333
5d7bd88232504c6c0e8b6169965780c304df15ba1a32ff3cd0025f9a5a11d7a9,8,59,37,62.7119,2231863,117466.47368421052
7c0426cf5c9c5d8d2858def185bf3b6c199404924cc02a35558daad97a6357a1,8,47,5,10.6383,1703503,100206.05882352941
9c755c11ae2f2d96dc6ed0a3f8099e9e1fc0f7df85a6d280270dfc4fa97b4ad9,8,62,14,22.5806,2401863,141286.0588235294
a0ce29213d8914e499d4a0c1ae90de9d9c08ce67b10db311106c98edcf6a7218,8,24,6,25.0000,1141031,114103.1
b204d4ae87bf67a5d81f501b7637ed4386e1ed726a2312dcd2072f4173493bbf,8,98,76,77.5510,857932,107241.5
bc7ef806b0020edf11620ee2324901a1e3b9a0263cad9be99ec617aec7de6fee,8,113,59,52.2124,2821239,156735.5
c5d2203fc4979dab295e07763de827776f4e83c373cc66ab03bbb89c75356b69,8,32,6,18.7500,1598827,133235.58333333334
161afd6993bff96474a478f00051a6a5501f8a900a95245dc88828064c7d4e70,7,60,19,31.6667,1815646,129689
2534a9e0a5d477de6097d635513b1bc16afb9d7ef151162035dc93cd421cc67d,7,19,2,10.5263,1134441,113444.1
2ac0e5f5bf68da7b8e2e0090d8ac7863b713448ab5994b5fe46855829b419a7b,7,77,53,68.8312,2421378,115303.71428571429
5060183c5b7865b3c023ef9196fca16b1e75e574b417d61b7badd9c0e837a2e4,7,43,8,18.6047,1750142,125010.14285714286
7bfadcb26aaae8b3e767510da62db33104e19a1f7b083ae0c2f538603e7d2101,7,141,115,81.5603,3171362,105712.06666666667
cb98c3b50010f38c9919405374be6f20780b2165d36ee4cdadfd9d5446372790,7,81,17,20.9877,1971886,109549.22222222222
e1f3044109009a3761fe00da70674d83f0f49f1371a1b1aaf641f41153ceb504,7,40,8,20.0000,1428984,109921.84615384616
ee75496716bd972dab57f4d0587f8912dd0f57d5e66646ce3e45af1bca089cfb,7,54,7,12.9630,1717058,107316.125
f8bd236092f87a1f007a0043c31d07bfbc5e97091fece1a7aecedfbd7392c6bf,7,103,19,18.4466,2795173,139758.65
3b3d58a41efb9b00da3e88874a90b2e97ce0bc43381e7adf73e0358c83b2e1dd,6,29,0,0.0000,1464052,112619.38461538461
5cd3ce58b251e4d4c8e5b678c75e077420eedd3eb00935460ba19d1941976bf3,6,12,2,16.6667,749078,107011.14285714286
be0096b2e062a404ea9d233f7d27c42afa7592087837607df55ab192ad3a2574,6,93,66,70.9677,1643235,117373.92857142857
e60f7964b0abe70c8d245326452808e38bf4da4cf30b2f8ef52a0f839d893302,6,182,90,49.4505,2791490,126885.90909090909
f223e23fe123db7e5b87217127bb4a94516cddde6ec99add00209caf5df91da8,6,36,6,16.6667,1479442,123286.83333333333
08e1cd280d3310cd93ca2e1ad60dbdd8fbca6c37e1c26d4bd9eb08c9592a37a8,5,41,4,9.7561,1408713,128064.81818181818
1b2d160447b4d5aea78497e89d67418d5001fb00a67dee5131e5d33847012953,5,8,0,0.0000,575116,95852.66666666667
2f2650bfaf03421c38970a1f8678868ae1159abdd1712bd06072bad9a32e88a4,5,72,15,20.8333,1042003,74428.78571428571
462caf0d5b6f0894099c6c54d1f58a843a2df564d9c1961394df4208b6f0baa9,5,65,54,83.0769,1626069,101629.3125
b7ab41c77d9b0d7640b34ff2cf1c34becadf0f6908e1dd5781b883d83aab08b5,5,117,12,10.2564,2790614,103356.07407407407
26bff08a7e04c167d9bbaa083008135c9e6c49867b802fd9e06b0cef5148ccb5,4,134,144,107.4627,1846315,97174.47368421052
681572858d6f63ccc75630acd47be609731f721bed44565e36e9b79269376eaa,4,78,7,8.9744,1421759,94783.93333333333
76fffce56b86668909e5ea4fa159ab40bddadabb0abfa1c11cbfe7f34c86ad58,4,26,12,46.1538,1336367,222727.83333333334
890fdc656fad127acd0d811d8b58bd3bc9f0ec76b282d665f9476b03bed51840,4,16,6,37.5000,669253,133850.6
b689ec03def1d91d572b75f607a81c4ec10daa68fc17e2245630545486ed24e9,4,31,3,9.6774,1051823,105182.3
f2dd74ed29429ee29c1c9779648d2554315883730ef1e0d6851ea0e10df4cc21,4,33,3,9.0909,1471505,105107.5
2c91a40803efd366253530ca40afa03913bb1d6a0cdce6f59c7e4e2173ce65ff,3,17,3,17.6471,742356,123726
330e5f10ebfa3a7a4d653a90e51664959fed1490c606af148962a898a316c46f,3,22,0,0.0000,866203,108275.375
4d3451d865062e6144809665f15229d18697bb3a8ba9f1fcf23cfb5692ea57aa,3,17,0,0.0000,559969,79995.57142857143
527872c275545791cae6465675f37633e725ef2cac58e5722dd5a7eca80be4de,3,61,22,36.0656,2789940,309993.3333333333
74d96a94dbd753c9526d897d517d1d5b1daaf35a329248388039a594d7068721,3,17,0,0.0000,761839,108834.14285714286
80c7fb62657357f78a4ce86e68b3b4a6cf9e690dfe4556e607de26ac9db98a02,3,49,48,97.9592,1254669,96513
bf1cdffffc05e9af397c567d313d2d10c8e45aefe564f48b06245aae0256e35b,3,54,12,22.2222,962642,106960.22222222222
f4398ccd501f265c45f2f6e823c0e9873323a4a1bb0ffcaf2f1c3e57158a1d0c,3,29,10,34.4828,727043,121173.83333333333
03d5caf09068ae444ffc44adcb51d3cfc8b49069dd01a490b3af1a0ec6167a5e,2,58,24,41.3793,598959,99826.5
0ed6ab76c8fa6b07a3f56f3a4cbb85eb57565b7af42bfd472cfb5b809f52e694,2,13,3,23.0769,423090,105772.5
129ab676c2539f45c2b761a0fd96544084597dcb74e7da83bc54e1f2418d340d,2,13,0,0.0000,592347,118469.4
57ab6b9ad0551d15dc6e671dc9e1de50b57a0d3ad18be0dcc51aea42b02a9537,2,13,8,61.5385,4157923,2078961.5
596b76ae8f3935e1f6d16456135919f436a82846fb169ea3ab21933c3f72d7b3,2,20,0,0.0000,649013,108168.83333333333
a587865c7b7033c319fcca896bfd11d37055aa4c7dcba41abd147caa9e61b958,2,29,5,17.2414,568051,94675.16666666667
c33d9275d5cccef1665e951ca3a38ab28d525099d1107d38669900940c4c2b6b,2,8,2,25.0000,421119,140373
f7acd79038f96a6dc0d04add6ac069b44d8380953c1e47b54197969cc1c04798,2,18,3,16.6667,538262,107652.4
3e96020f88b0d459592e4660f01f544a89d65431cee7f28f795d51acdee3752b,1,4,0,0.0000,242750,121375
c4e27178b922fcfcf8a20f71c1978b43ce087fe093e0336e5624cdc8f1aec257,1,9,0,0.0000,305161,101720.33333333333
