trackId,accountNo,characterName,character,kart,license,pet,flyingPet,partsEngine,partsHandle,partsWheel,partsKit,rankinggrade2,matchRank,matchRetired,matchWin,matchTime,matchId,date
973116ef458e79c7a89e3c4a052472e47e06d65fc84d9ca9881a08ef36b529fc,1376501062,CurveKnight,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,c8d29082c25ca4e06c568d592ec77eb5b4b9403cef96eddf21a7cdb8500ccf84,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,1,0,1.0,45748.0,032a000d025e9ca9,2022-10-08
3a801d3a1be83ef6c290f942e9a9c90b8a5ebc8d978eaaa5e908950f2903e8cf,235699102,¡÷«œno1,099c0842035d4f9380fecd6df971d78cf07c05dbd459c6e4304c1177d8a23b79,af2552c4038a66fc6903b6414700576826bdc7c2bcd246b8bcc38644ed7f2df8,,,,,,,,2,2,0,0.0,68084.0,02ad000d025e92d6,2022-10-08
3a801d3a1be83ef6c290f942e9a9c90b8a5ebc8d978eaaa5e908950f2903e8cf,134531084,Enjoy»∏¿Â,0ded654f533985e3b0f4967a551c2c2c67b52c563b07f558b96b03336c5f4f14,d47aa62de79d88ecee263e07456555d99ff8957f1760d0f248667913acbc2b67,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,1.0,1.0,2.0,2.0,3,1,0,1.0,67760.0,02ad000d025e92d6,2022-10-08
c7b28e6fd036b7402a783cfe17ded73c190cbe76deefcf12cacbcf4b4ac62bc2,1091158327,Ω¥πŸπÆ,b6eb565e2940edbf43e4fcc42993dcdf12817f35714627ab4790853b6b2eaded,751a4dd7b0e66ba60c3feb72191980bfed2eac7068930521c59171a514fff837,,,,,,,,4,1,0,1.0,76500.0,0048000d025e7a0e,2022-10-08
c7b28e6fd036b7402a783cfe17ded73c190cbe76deefcf12cacbcf4b4ac62bc2,185129496,¡§≈Î«ˆπÃ,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,644856769b6064129002126db81fa0bc255aa3131c1dd365ea386f312670bac4,,,133f42f75b2b64f7d73f4a6a5a92561a5d9a917c964eebd430183b5f7c436dbd,23.0,2.0,23.0,1.0,4,2,0,0.0,82691.0,0048000d025e7a0e,2022-10-08
b57588a6c4fd89fbc2a2c9e9c1a95a746c35ab3ee08e3935db1a427121853e9a,2098044262,≈∑∞´≤‹¿Î,b6eb565e2940edbf43e4fcc42993dcdf12817f35714627ab4790853b6b2eaded,b688955deb9f620a97fb784df84907035dea5b3d0bdb92e3d00bb0a90d63873d,,,7f9ba8cab61b5bfeaeb76e90a6f59b459289143c430cab9c4ddd39613dbc3703,0.0,0.0,0.0,0.0,3,1,0,1.0,77203.0,0196000b02610414,2022-10-08
973116ef458e79c7a89e3c4a052472e47e06d65fc84d9ca9881a08ef36b529fc,1628200266,agrosib,48357251a360710371aa5c9f0952ea10ab454feae1d53fcd147980068b33181b,9c6d8c9d4c25e9a9e96f8c305cde01fb257d4df332b9186c063d12de3e1dd3bb,,,92eefc3fa0683acd84d8cdd3999217e24e944b093867e2d7a180019a58bfca0e,,,,,3,1,0,1.0,49178.0,03a0000d025e5d4f,2022-10-08
973116ef458e79c7a89e3c4a052472e47e06d65fc84d9ca9881a08ef36b529fc,1795399067,æﬂ∏Æ,95de437771bb1e094b4f3ef1c1a81574093a01e8d3be037c5a9fe0834dfbffa0,7e9af2569848299f8aae60f4cfdeb21df32daa1f26aef4e3001b21deb4d54dde,,d5f191c6a691dc5fffa238811595dfbf5760b980112724bc92d159c04c64e26c,d064fb1098287bc1ddf83798b94585ee317dcd90275b10e5411bdc2906e569fd,1.0,1.0,1.0,1.0,0,99,1,0.0,,0397000b0260c8f0,2022-10-08
7b64acf01df51b2bf6311792c83dad29b5aeb257e5188659b073c8f48eea6722,486770857,∫ª∫ªVIP,81c9f10de2f39d42f97b206c5804c32495e3f3e751d20529e1ac3c8aeb0a4939,e091361f3b01bac4f0f02076327be683f7d6dd9c3fb03ef095cc940144ce5757,,cad5c14d9dedd24c7adc1e11660f729a7fd2797c818ac61472d05e7c2169ab01,c91cda2707863a176fb678f52e5e2e49b8bd6cc2e08ca22555f989d7be76c716,,,,,3,2,0,0.0,88790.0,02f0000d025e2026,2022-10-08
7b64acf01df51b2bf6311792c83dad29b5aeb257e5188659b073c8f48eea6722,1829404790,adorablems,d9b40d4554d7f837a435c7774ee249f2d6f7d5b65410ac7eccfc5d52791d6c79,eb333073a3486846660dc9e82e6b0c55c508c31853e4f4151d36f4b7fe17fe33,,87d9b446e122b6601b4a36590360c1f7b4dc263aaa2152c9ef75177373eaa409,7a7c82225a7e19701d446f6bd2a3028235c158a8b3c0d9bd0b61b7ec53bb8a1c,,,,,1,1,0,1.0,88228.0,02f0000d025e2026,2022-10-08
f305dba02fd8c89ceac74a2cf0e09ad55f49bfba7cd242cd751b791ebdb6a578,1544149738,∏⁄¿Ô¿Ã±ËπŒº≠,4671e909b560c426d32bc83e28c1871a01ca4dd73c7e21289834876926dd67d0,e091361f3b01bac4f0f02076327be683f7d6dd9c3fb03ef095cc940144ce5757,,,52960349bbbaed8cfe9999fc285824180ef1a423ed0c6b481cd1367c913e1ba9,,,,,3,1,0,1.0,74934.0,0278000d025e1c10,2022-10-08
f305dba02fd8c89ceac74a2cf0e09ad55f49bfba7cd242cd751b791ebdb6a578,805827257,jk9646,099c0842035d4f9380fecd6df971d78cf07c05dbd459c6e4304c1177d8a23b79,aa99b96a8b844fc2862ea51aaac658b49a85df2922b0d9e7139f50097a3d02d1,,65f03686b547eba05f2c761330f6534c953c57e6a0c57f02c85945ae1664d41d,db00206a829ee2952d0547c57091627c38727dc96a2bb0bd9782d075624b299d,0.0,0.0,0.0,0.0,0,99,1,0.0,,0278000d025e1c10,2022-10-08
f305dba02fd8c89ceac74a2cf0e09ad55f49bfba7cd242cd751b791ebdb6a578,386567400,Ω√∞ËTime,81c9f10de2f39d42f97b206c5804c32495e3f3e751d20529e1ac3c8aeb0a4939,6dae2e7fdb5b308e78fe064ab22d2035bec5dc2174d1087b3c27cfa18fb721d3,,f69c4abf9ae9fe3818287b017b06c93a19933cbf0e6e8d657f306bd6eee46c30,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,0.0,0.0,0.0,3.0,4,2,0,0.0,82356.0,0278000d025e1c10,2022-10-08
caf2382bb9c0cf432379d97e5658cd0f1f7ad0008bac0a0bceb6986209143b36,1409602305,≈ı¥˙¿”,81c9f10de2f39d42f97b206c5804c32495e3f3e751d20529e1ac3c8aeb0a4939,ac5f4658c4d86021d7989ccc08617edef9a94f1119addb11761ffd11fe55bfd1,,,,5.0,1.0,1.0,8.0,4,99,1,0.0,,0166000d025e1d77,2022-10-08
973116ef458e79c7a89e3c4a052472e47e06d65fc84d9ca9881a08ef36b529fc,268796792,«ÿº≥∞˙¡§,48357251a360710371aa5c9f0952ea10ab454feae1d53fcd147980068b33181b,6f20c93dcd8e05b0afa53abd2e273def8aa468c696ddfc32cf5d997c9ca4d7f1,,f69c4abf9ae9fe3818287b017b06c93a19933cbf0e6e8d657f306bd6eee46c30,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,99,1,0.0,,0285000d025dff8f,2022-10-08
37af020d27f898e4fa9db2c96ff97fefff8491f49b08bdc68e71c35e43d53b7b,601399,¡¶3¿«¡§∫π¿⁄,b6eb565e2940edbf43e4fcc42993dcdf12817f35714627ab4790853b6b2eaded,0000cd7b578ef4817ccf9655e16291eacb7ca9b6a1f6ede97adddd58e3d10c9c,,b48275ad1ff369ffa4a743c05a21a5896db7699e0b07955ab7e7d927193c0973,ba347d8a38b4bf78fd61322e215441b385ca84d0a5975f15e9b33a2479838928,0.0,0.0,0.0,0.0,2,2,0,0.0,79789.0,00ee000b026093f5,2022-10-08
37af020d27f898e4fa9db2c96ff97fefff8491f49b08bdc68e71c35e43d53b7b,990603181,∆˛∆˛µµ∏Æ,48322ea7be9cb6ff63d2cedcc92a1dfb4e773bbcd2fa388a9d6e4776f05babcf,e091361f3b01bac4f0f02076327be683f7d6dd9c3fb03ef095cc940144ce5757,,,133f42f75b2b64f7d73f4a6a5a92561a5d9a917c964eebd430183b5f7c436dbd,,,,,3,1,0,1.0,76205.0,00ee000b026093f5,2022-10-08
973116ef458e79c7a89e3c4a052472e47e06d65fc84d9ca9881a08ef36b529fc,956510391,iRAINUTD∏ﬁæÁ,9db1d0be9ebee32909451e30d6a0dd83fef43f96872ff6495895b902c5fc79ce,f55a0aaf315a03115b23206b15256733b4c9f175dc08040c5bcd8b3aaa8058c1,,7b34fb3da1d2b564672a2ae3938c7ad011f2743e18f0887aa473fa8f9d41c901,44338a00eafb0d85851fa471384b28c5c6683ec5e61637ebe33eb2949ccb09cd,,,,,4,1,0,1.0,50259.0,001d000d025de531,2022-10-08
973116ef458e79c7a89e3c4a052472e47e06d65fc84d9ca9881a08ef36b529fc,403224306,»÷πŸø°ø‰,95de437771bb1e094b4f3ef1c1a81574093a01e8d3be037c5a9fe0834dfbffa0,9c6d8c9d4c25e9a9e96f8c305cde01fb257d4df332b9186c063d12de3e1dd3bb,,7b34fb3da1d2b564672a2ae3938c7ad011f2743e18f0887aa473fa8f9d41c901,e1fb0463c8aea8aa78fe4f3e06f9a68d62bb19aa7c3c64da215ceb33b0dd24fb,,,,,4,1,0,1.0,49068.0,4c91000b02608407,2022-10-08
f3bfb9a442c5f7c5186434623b62cf5f9817477bcfa752fa62afa063e137aa51,1912776960,∏”≈•∏Æƒ…««,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,6f20c93dcd8e05b0afa53abd2e273def8aa468c696ddfc32cf5d997c9ca4d7f1,,,13e247466d75204e1b3d587abcc11def087f6ffcdfcf798cb2c4b8edcddd8f5b,,,,,4,4,0,0.0,112132.0,02310018024ac90a,2022-10-08
f3bfb9a442c5f7c5186434623b62cf5f9817477bcfa752fa62afa063e137aa51,17128753,º˛∏∂¥œ¿¸øÎƒ≥,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,f45265f477666269a0255682bb1435e5a704c25fa96cd60656e030abd394a589,,,db00206a829ee2952d0547c57091627c38727dc96a2bb0bd9782d075624b299d,,,,,2,8,0,0.0,117380.0,02310018024ac90a,2022-10-08
f3bfb9a442c5f7c5186434623b62cf5f9817477bcfa752fa62afa063e137aa51,436497777,220314,d1f895224f6089b0446b480f0254b6a28df296868cf105b647601913a3241bc3,f45265f477666269a0255682bb1435e5a704c25fa96cd60656e030abd394a589,,875fb610637b0d48341b73c0bdb078fa90954c477ea9f2b5892c9f424b9c5a37,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,5,0,0.0,112250.0,02310018024ac90a,2022-10-08
f3bfb9a442c5f7c5186434623b62cf5f9817477bcfa752fa62afa063e137aa51,252200267,¡÷∏‘∞°¿ß∫∏12,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,f55a0aaf315a03115b23206b15256733b4c9f175dc08040c5bcd8b3aaa8058c1,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,3,0,0.0,111985.0,02310018024ac90a,2022-10-08
f3bfb9a442c5f7c5186434623b62cf5f9817477bcfa752fa62afa063e137aa51,50513054,ø–ºÆ≥™∫Ò,68739fffd5995d2cefb55e8b65ccc91c4b5edf5ffd775677d795d24d0531f002,f84b6fdf1a1e377b0be61a809fbdce8f6dac12ba087e78125f72334634b10a7e,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,2,0,0.0,111498.0,02310018024ac90a,2022-10-08
f3bfb9a442c5f7c5186434623b62cf5f9817477bcfa752fa62afa063e137aa51,1812324702,««¿c,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,f84b6fdf1a1e377b0be61a809fbdce8f6dac12ba087e78125f72334634b10a7e,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,1,0,1.0,111418.0,02310018024ac90a,2022-10-08
f3bfb9a442c5f7c5186434623b62cf5f9817477bcfa752fa62afa063e137aa51,956978058,Threat∑Áºˆo,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,c8d29082c25ca4e06c568d592ec77eb5b4b9403cef96eddf21a7cdb8500ccf84,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,5,7,0,0.0,116947.0,02310018024ac90a,2022-10-08
f3bfb9a442c5f7c5186434623b62cf5f9817477bcfa752fa62afa063e137aa51,134484560,sehbg,81c9f10de2f39d42f97b206c5804c32495e3f3e751d20529e1ac3c8aeb0a4939,f84b6fdf1a1e377b0be61a809fbdce8f6dac12ba087e78125f72334634b10a7e,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,6,0,0.0,114311.0,02310018024ac90a,2022-10-08
973116ef458e79c7a89e3c4a052472e47e06d65fc84d9ca9881a08ef36b529fc,956360585,o∫Ì∑Á∑Ø∫Ío,d817c691f5e9bda87869afcf5c120337efae656602eeb2b56164d9c73a7d1f74,67d5f95b588abf32b6c22e90db6ac9552b8ef75feac3d80dba2e82eb5e0e28c1,,7b34fb3da1d2b564672a2ae3938c7ad011f2743e18f0887aa473fa8f9d41c901,44338a00eafb0d85851fa471384b28c5c6683ec5e61637ebe33eb2949ccb09cd,,,,,3,1,0,1.0,51046.0,0281000b02607a33,2022-10-08
929803c3549892072d76bea9fbe5811424146ac8a5ba3ffd91741c50ff06a9a8,1442876583,±◊∏∞n,6232f89fa5c8bf5c32b0b9db123f0688a29ab4cf0b2d9f7aae7a795f8ab9ab2d,,,,,,,,,3,1,0,1.0,112798.0,00ca000b0260789d,2022-10-08
defe560d53c3def551cc91a61443ac19709c0e58d102c1167c54a3f304422c6b,1711602934,æÁº’µÈæÓ∂Û,852c665ecc5bdd5330beb077621c8f0156e25746548d9705bb4e050f020e869d,e091361f3b01bac4f0f02076327be683f7d6dd9c3fb03ef095cc940144ce5757,,2d4ab5ea02c1bdf313bacd4e68b75a5d5100c2275165c70ccb4e028244305fca,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,3,0,0.0,103415.0,02eb000b02606f18,2022-10-08
defe560d53c3def551cc91a61443ac19709c0e58d102c1167c54a3f304422c6b,1594744670,¥®≈©∑’,42c729e64e31aea803e4881432f7b95129ce97535c29e4f9a72919a9f267b418,e091361f3b01bac4f0f02076327be683f7d6dd9c3fb03ef095cc940144ce5757,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,3,2,0,0.0,103034.0,02eb000b02606f18,2022-10-08
defe560d53c3def551cc91a61443ac19709c0e58d102c1167c54a3f304422c6b,973627696,∑ÁΩ√µÂπ⁄¿Ã,6232f89fa5c8bf5c32b0b9db123f0688a29ab4cf0b2d9f7aae7a795f8ab9ab2d,9002ba333110adec61a9defea77318127595851df0c7ef3824bb62e398c9dabc,,7b34fb3da1d2b564672a2ae3938c7ad011f2743e18f0887aa473fa8f9d41c901,d064fb1098287bc1ddf83798b94585ee317dcd90275b10e5411bdc2906e569fd,,,,,3,99,1,0.0,,02eb000b02606f18,2022-10-08
defe560d53c3def551cc91a61443ac19709c0e58d102c1167c54a3f304422c6b,1929690368,¡ˆ≥™∞©ni¥Ÿ,95de437771bb1e094b4f3ef1c1a81574093a01e8d3be037c5a9fe0834dfbffa0,f55a0aaf315a03115b23206b15256733b4c9f175dc08040c5bcd8b3aaa8058c1,,bc04969d9c97b4923330ee9917abe82d0528352b116e531f70e4100a37ab5c2d,bc0cb26aec42bbf33f3bba47e9eb930d890df475161666aad43151284c56217a,,,,,3,1,0,1.0,93963.0,02eb000b02606f18,2022-10-08
a2bc792a460163af9b1d5726d8a125aa1ba1aa53b32a39be1bf0be2b7368154e,2013847237,∆Û∫œƒ£√ﬂ,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,751a4dd7b0e66ba60c3feb72191980bfed2eac7068930521c59171a514fff837,,,44338a00eafb0d85851fa471384b28c5c6683ec5e61637ebe33eb2949ccb09cd,,,,,4,99,1,0.0,,00b5000d025dc40c,2022-10-08
a2bc792a460163af9b1d5726d8a125aa1ba1aa53b32a39be1bf0be2b7368154e,2097697929,Guccicoach,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,228d70411816203f5cd982bb8f3823b00d03eefd99cff01f64ece59b8f57e05e,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,23.0,1.0,23.0,1.0,5,1,0,1.0,107370.0,00b5000d025dc40c,2022-10-08
a2bc792a460163af9b1d5726d8a125aa1ba1aa53b32a39be1bf0be2b7368154e,638254023,aldjskxn,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,d330a211c3b0e13e440465cd847a8825901160dcd86def1cf81863bb6d85d15d,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,2,0,0.0,109985.0,00b5000d025dc40c,2022-10-08
c7b28e6fd036b7402a783cfe17ded73c190cbe76deefcf12cacbcf4b4ac62bc2,184993714,shs1110,03a8da7ac1a3a62cc1dfa2e97091c35d81eb60211e6db419a4e42bd5768262ab,751a4dd7b0e66ba60c3feb72191980bfed2eac7068930521c59171a514fff837,,5a6f47bd366446798666157b3f5a6fb88d7e9a98634e3099b2408211bb6191cc,19c2dad5fe3fb2419686b53fa48d5719da9e18830d888c91b4565ba0aeaabd55,,,,,0,2,0,0.0,94784.0,0407000b02605d74,2022-10-08
c7b28e6fd036b7402a783cfe17ded73c190cbe76deefcf12cacbcf4b4ac62bc2,721661916,¿ÃπŸª—øÕ,81c9f10de2f39d42f97b206c5804c32495e3f3e751d20529e1ac3c8aeb0a4939,751a4dd7b0e66ba60c3feb72191980bfed2eac7068930521c59171a514fff837,,e98d90cc5356f37b31faa57471fac57854a950fd8fafa51082d7fb3338f2526e,134d30c43f10b461d98952da5555520a29bc1084ae41c496840468c3c077a064,,,,,0,1,0,1.0,90783.0,0407000b02605d74,2022-10-08
c7b28e6fd036b7402a783cfe17ded73c190cbe76deefcf12cacbcf4b4ac62bc2,855815672,¿ÃªÛø¯∞¯∞›,6d978dc4959b20c60da1caa33701f628f728a9d8297175c2272a4db91ff7d5ba,f2bcad9369c128822e69209891db1f854f82e532c662a7deb0601113eecc48d0,,22641bfd5dfd023697200531370f04c3e65bd9afe2cea252ce262a9e4364a29d,ddb627621c916656b98241a3b7c1bc757a4a51e3459b2ba737635373acdba005,,,,,3,99,1,0.0,,0407000b02605d74,2022-10-08
caf2382bb9c0cf432379d97e5658cd0f1f7ad0008bac0a0bceb6986209143b36,302625455,≈ª√‚«ÿ≈ª√‚,fea2dd1131f781be5940cf0f9fd2d88a209f0ab072b9dc4346d584e715384bb2,6f20c93dcd8e05b0afa53abd2e273def8aa468c696ddfc32cf5d997c9ca4d7f1,,b5e59da7e51a056fca10406d710af9898b1f29e4182036c10848396908403f23,5fd097a2e878b1c5f32b5a80d8a1c634c4e6c627480214b1402dd375689c4ecc,,,,,2,99,1,0.0,,0031000d025dba29,2022-10-08
929803c3549892072d76bea9fbe5811424146ac8a5ba3ffd91741c50ff06a9a8,671827505,µø∞ÊOP,81c9f10de2f39d42f97b206c5804c32495e3f3e751d20529e1ac3c8aeb0a4939,f45265f477666269a0255682bb1435e5a704c25fa96cd60656e030abd394a589,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,8,0,0.0,91908.0,031c0018024a9e12,2022-10-08
929803c3549892072d76bea9fbe5811424146ac8a5ba3ffd91741c50ff06a9a8,872958652,∆º¿Ã∂Û√÷∞Ìæﬂ,d1f895224f6089b0446b480f0254b6a28df296868cf105b647601913a3241bc3,f45265f477666269a0255682bb1435e5a704c25fa96cd60656e030abd394a589,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,2,0,0.0,86113.0,031c0018024a9e12,2022-10-08
929803c3549892072d76bea9fbe5811424146ac8a5ba3ffd91741c50ff06a9a8,1074215028,∑Œø£∞®¿⁄,95de437771bb1e094b4f3ef1c1a81574093a01e8d3be037c5a9fe0834dfbffa0,e091361f3b01bac4f0f02076327be683f7d6dd9c3fb03ef095cc940144ce5757,,7b34fb3da1d2b564672a2ae3938c7ad011f2743e18f0887aa473fa8f9d41c901,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,5,4,0,0.0,86652.0,031c0018024a9e12,2022-10-08
929803c3549892072d76bea9fbe5811424146ac8a5ba3ffd91741c50ff06a9a8,353108679,AmalfiTomfor,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,f55a0aaf315a03115b23206b15256733b4c9f175dc08040c5bcd8b3aaa8058c1,,,133f42f75b2b64f7d73f4a6a5a92561a5d9a917c964eebd430183b5f7c436dbd,,,,,4,5,0,0.0,87265.0,031c0018024a9e12,2022-10-08
929803c3549892072d76bea9fbe5811424146ac8a5ba3ffd91741c50ff06a9a8,789172766,≤ﬁ≥™∂Û∞®s,9618e1a9732dd22b8f00dabe5f0add1631baf7b1f59aca6730aff9137f23577c,f84b6fdf1a1e377b0be61a809fbdce8f6dac12ba087e78125f72334634b10a7e,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,7,0,0.0,87823.0,031c0018024a9e12,2022-10-08
929803c3549892072d76bea9fbe5811424146ac8a5ba3ffd91741c50ff06a9a8,1023683927,¿©≈Õs,43bcf60878db4c69303deee4c6b1fe8e0582417eab3987aa1c6d5924273c2300,9c6d8c9d4c25e9a9e96f8c305cde01fb257d4df332b9186c063d12de3e1dd3bb,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,6,0,0.0,87283.0,031c0018024a9e12,2022-10-08
929803c3549892072d76bea9fbe5811424146ac8a5ba3ffd91741c50ff06a9a8,571018898,«¡∑ŒΩ¨øˆ,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,f45265f477666269a0255682bb1435e5a704c25fa96cd60656e030abd394a589,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,5,1,0,1.0,85629.0,031c0018024a9e12,2022-10-08
929803c3549892072d76bea9fbe5811424146ac8a5ba3ffd91741c50ff06a9a8,688566220,∏µÂ∏Æ√·,6232f89fa5c8bf5c32b0b9db123f0688a29ab4cf0b2d9f7aae7a795f8ab9ab2d,9c6d8c9d4c25e9a9e96f8c305cde01fb257d4df332b9186c063d12de3e1dd3bb,,c70baab2d17098faa3c9d44388d6e3fb2f5a717631d7da563edfd83c19da0321,e1fb0463c8aea8aa78fe4f3e06f9a68d62bb19aa7c3c64da215ceb33b0dd24fb,,,,,4,3,0,0.0,86461.0,031c0018024a9e12,2022-10-08
37bd0201fe0a4e42a9d81aefd822293212b949d98a3e5b72089473b47310cf55,1141643792,ø¿æÀ¿⁄,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,eb333073a3486846660dc9e82e6b0c55c508c31853e4f4151d36f4b7fe17fe33,,,bc0cb26aec42bbf33f3bba47e9eb930d890df475161666aad43151284c56217a,,,,,4,4,0,0.0,106793.0,01510018024a96cf,2022-10-08
37bd0201fe0a4e42a9d81aefd822293212b949d98a3e5b72089473b47310cf55,1828909562,±Ëø’≥≤,4671e909b560c426d32bc83e28c1871a01ca4dd73c7e21289834876926dd67d0,9c6d8c9d4c25e9a9e96f8c305cde01fb257d4df332b9186c063d12de3e1dd3bb,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,2,0,0.0,103952.0,01510018024a96cf,2022-10-08
37bd0201fe0a4e42a9d81aefd822293212b949d98a3e5b72089473b47310cf55,2013585738,¬¯«—∂Û∏Ì2952,58f9d10f193a633ebc78056cf1f3fa5abd21d4b99f58f1557b0ef710b7942532,d47aa62de79d88ecee263e07456555d99ff8957f1760d0f248667913acbc2b67,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,2.0,0.0,2.0,1.0,4,3,0,0.0,105141.0,01510018024a96cf,2022-10-08
37bd0201fe0a4e42a9d81aefd822293212b949d98a3e5b72089473b47310cf55,134826214,¿Ø∑·øµ±∏πÍ,81c9f10de2f39d42f97b206c5804c32495e3f3e751d20529e1ac3c8aeb0a4939,c8d29082c25ca4e06c568d592ec77eb5b4b9403cef96eddf21a7cdb8500ccf84,,,133f42f75b2b64f7d73f4a6a5a92561a5d9a917c964eebd430183b5f7c436dbd,,,,,4,1,0,1.0,103502.0,01510018024a96cf,2022-10-08
37bd0201fe0a4e42a9d81aefd822293212b949d98a3e5b72089473b47310cf55,402996064,æ”±‚»ø,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,751a4dd7b0e66ba60c3feb72191980bfed2eac7068930521c59171a514fff837,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,6,0,0.0,107079.0,01510018024a96cf,2022-10-08
37bd0201fe0a4e42a9d81aefd822293212b949d98a3e5b72089473b47310cf55,1191834792,¿Ø¥œ≈©¿∏¿∏,b6eb565e2940edbf43e4fcc42993dcdf12817f35714627ab4790853b6b2eaded,751a4dd7b0e66ba60c3feb72191980bfed2eac7068930521c59171a514fff837,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,99,1,0.0,,01510018024a96cf,2022-10-08
37bd0201fe0a4e42a9d81aefd822293212b949d98a3e5b72089473b47310cf55,1795810378,∂Ÿ∂ÛπË¬Ó,041195c896c373b7764e7786fab3006d897fa7326a90fce1d5299e8b78d9b672,780559320bd6ecfdca7cdf7c91795de307d49116370a88b346c04bacc2614b7a,,,bc0cb26aec42bbf33f3bba47e9eb930d890df475161666aad43151284c56217a,,,,,0,7,0,0.0,109043.0,01510018024a96cf,2022-10-08
37bd0201fe0a4e42a9d81aefd822293212b949d98a3e5b72089473b47310cf55,1762368762,BlooMing¥´∑Á,d1f895224f6089b0446b480f0254b6a28df296868cf105b647601913a3241bc3,f84b6fdf1a1e377b0be61a809fbdce8f6dac12ba087e78125f72334634b10a7e,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,5,0,0.0,106943.0,01510018024a96cf,2022-10-08
3a801d3a1be83ef6c290f942e9a9c90b8a5ebc8d978eaaa5e908950f2903e8cf,805487777,∂Û¿Ã¥ı∞Ê¡÷¬˜,7da60bc1f5bebeebd74c6e217935f6012dd9b8a16167d8e1b5ff7bcdec3458be,e091361f3b01bac4f0f02076327be683f7d6dd9c3fb03ef095cc940144ce5757,,7b34fb3da1d2b564672a2ae3938c7ad011f2743e18f0887aa473fa8f9d41c901,8819a1329cd3cee9a3d802c4d0402ae83a0cbee92a027bf65eaed5b925e02002,,,,,4,1,0,1.0,63218.0,00c0000d025daf4c,2022-10-08
