trackId,matchId,accountNo,characterName,character,kart,license,pet,flyingPet,partsEngine,partsHandle,partsWheel,partsKit,rankinggrade2,matchRank,matchRetired,matchWin,matchTime,teamId
37af020d27f898e4fa9db2c96ff97fefff8491f49b08bdc68e71c35e43d53b7b,00a700110ac9a90b,1158331271,Ptk스티브좡,95de437771bb1e094b4f3ef1c1a81574093a01e8d3be037c5a9fe0834dfbffa0,63c014e5a3069a30a3cab7ab216807b271b373d015b187faf1617ba43f1ea207,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,3,4,0,1,72638,2
37af020d27f898e4fa9db2c96ff97fefff8491f49b08bdc68e71c35e43d53b7b,00a700110ac9a90b,721582344,멈추고,42c729e64e31aea803e4881432f7b95129ce97535c29e4f9a72919a9f267b418,63c014e5a3069a30a3cab7ab216807b271b373d015b187faf1617ba43f1ea207,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,3,99,1,0,,1
37af020d27f898e4fa9db2c96ff97fefff8491f49b08bdc68e71c35e43d53b7b,00a700110ac9a90b,2047561374,chlahWL,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,eb333073a3486846660dc9e82e6b0c55c508c31853e4f4151d36f4b7fe17fe33,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,99,1,0,,1
37af020d27f898e4fa9db2c96ff97fefff8491f49b08bdc68e71c35e43d53b7b,00a700110ac9a90b,487253681,gentil산타,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,31d486a8e36b85b83c1d906757c29d10cac9a18db687c31b95772d73b927d033,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,1,0,0,67239,1
37af020d27f898e4fa9db2c96ff97fefff8491f49b08bdc68e71c35e43d53b7b,00a700110ac9a90b,453662401,애청자이잉,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,30711352d5c6279e96a5f449e613c5f9f04889f1c3ca6049e600d2b867821af7,,,133f42f75b2b64f7d73f4a6a5a92561a5d9a917c964eebd430183b5f7c436dbd,,,,,4,99,1,0,,1
78b3e43cada66683a9ffa6e9a932a68ca76c36893272338aa89f6cb5f27a0b23,033800110ac9264f,1108174026,세비어유영철,041195c896c373b7764e7786fab3006d897fa7326a90fce1d5299e8b78d9b672,db5b2360b04bb25e9db25c9826cf7cf68fa3b014dad7551d4185c12cbee25bba,,,7f9ba8cab61b5bfeaeb76e90a6f59b459289143c430cab9c4ddd39613dbc3703,,,,,0,1,0,1,87568,2
78b3e43cada66683a9ffa6e9a932a68ca76c36893272338aa89f6cb5f27a0b23,033800110ac9264f,335798100,lIlIIlllIIII,81c9f10de2f39d42f97b206c5804c32495e3f3e751d20529e1ac3c8aeb0a4939,f45265f477666269a0255682bb1435e5a704c25fa96cd60656e030abd394a589,,,133f42f75b2b64f7d73f4a6a5a92561a5d9a917c964eebd430183b5f7c436dbd,,,,,4,0,0,,,1
a2bc792a460163af9b1d5726d8a125aa1ba1aa53b32a39be1bf0be2b7368154e,007000110ac91518,1527291544,황재익한남,829e2ba4ae4aa21a3069caf3a8eac83e0f1e11cbcc3ba95ddbad79015d398d02,c75c77ad6eb49f84dbbd8b60c9ca1d46c9480ac2eee421c600035b276e8ea7a9,,6e716b5b91abcf839d8cd36bcec3460f10b1408743a6572e60bc845fd2f2062e,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,2,1,0,0,4,2,0,0,110934,2
a2bc792a460163af9b1d5726d8a125aa1ba1aa53b32a39be1bf0be2b7368154e,007000110ac91518,990051461,푸루모,571e7b57255a01614c748f65608f233c76eed6cd0010c4751f42f5564022c729,dd0685efa8397ab65468ea28f229fa61a1ca2e8fe7e311bcb3650d14509771b4,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,3,3,3,3,4,1,0,1,105218,1
7c487cbcaf6946eb555d4567e4283a16c9020dba116519bf7fac5f160d9d2123,036500130ac6e9fb,1644739400,비INGO,029704940d22ae90b08ab5ff92beca5a6a2e7c3bd481acee1979767ebd023396,f45265f477666269a0255682bb1435e5a704c25fa96cd60656e030abd394a589,,75c02c7338f833468b7c120d8a680d921ffdca38c7cc8bf8deefc21cbebf645b,44338a00eafb0d85851fa471384b28c5c6683ec5e61637ebe33eb2949ccb09cd,,,,,4,99,1,1,,2
7c487cbcaf6946eb555d4567e4283a16c9020dba116519bf7fac5f160d9d2123,036500130ac6e9fb,269245076,미모사카다멈,48357251a360710371aa5c9f0952ea10ab454feae1d53fcd147980068b33181b,1f17ea594f55314c9764df7d8a65eb159e78e72a16cb631ea463b09b297f94a6,,d5f191c6a691dc5fffa238811595dfbf5760b980112724bc92d159c04c64e26c,bc0cb26aec42bbf33f3bba47e9eb930d890df475161666aad43151284c56217a,,,,,1,99,1,0,,1
37bd0201fe0a4e42a9d81aefd822293212b949d98a3e5b72089473b47310cf55,019e00110ac8d7d1,34128549,신성페이,041195c896c373b7764e7786fab3006d897fa7326a90fce1d5299e8b78d9b672,f45265f477666269a0255682bb1435e5a704c25fa96cd60656e030abd394a589,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,5,2,0,0,107035,2
37bd0201fe0a4e42a9d81aefd822293212b949d98a3e5b72089473b47310cf55,019e00110ac8d7d1,822899045,카트가지마,69b369febaad1b522fd3d9af71fd223b14282057c58cffcf8a5e004bf878691e,f84b6fdf1a1e377b0be61a809fbdce8f6dac12ba087e78125f72334634b10a7e,,,5dfce235da352c433ddf129d0d626af2c23010744efaeb4129b32e81ae1f8460,,,,,2,1,0,1,107004,1
7394f4ea05d4115bc1308101998132e50e366c4456c6368a1800a494c6f8c0c1,01fa00110ac8d39b,269147109,귀여운효으니,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,30711352d5c6279e96a5f449e613c5f9f04889f1c3ca6049e600d2b867821af7,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,1,0,1,102506,2
7394f4ea05d4115bc1308101998132e50e366c4456c6368a1800a494c6f8c0c1,01fa00110ac8d39b,319274764,LoveSomeUzi,81c9f10de2f39d42f97b206c5804c32495e3f3e751d20529e1ac3c8aeb0a4939,eb333073a3486846660dc9e82e6b0c55c508c31853e4f4151d36f4b7fe17fe33,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,2,0,0,106762,1
4b46091f3a72e4d4425ff0793b3791eabbc15cb84f762c302c750483267a8a9a,022100110ac875fa,1745086660,뱝남교,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,eb333073a3486846660dc9e82e6b0c55c508c31853e4f4151d36f4b7fe17fe33,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,1,0,1,141072,2
4b46091f3a72e4d4425ff0793b3791eabbc15cb84f762c302c750483267a8a9a,022100110ac875fa,1057576167,우리클마존예,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,30711352d5c6279e96a5f449e613c5f9f04889f1c3ca6049e600d2b867821af7,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,5,2,0,0,142062,1
5b6c40e7cfb59dbf50476b17f26de58a18a4be58f7b07ba4b353eb7b6c0fdc2e,002900050ac7daf3,822999581,키일렁,b6eb565e2940edbf43e4fcc42993dcdf12817f35714627ab4790853b6b2eaded,,,,,,,,,0,99,1,0,,2
5b6c40e7cfb59dbf50476b17f26de58a18a4be58f7b07ba4b353eb7b6c0fdc2e,002900050ac7daf3,168063465,wwi103,a6d90f9fc4e59a429af4d128b4ad1715ec6860e25c66e600ce0d910faecec786,b1882d7e9099f6f8f1d0e6ff666f5b7da40e480b58bf77b0e316eff52e8249b9,,d4ec02c4c5b1fd7923a2c14eb2d13e0e653db7993268b8334e16312a4566fa1c,a14c05642bc3325a116e457d01587134c98e0da9f4b3aa83d0912f4ef642ea83,,,,,2,1,0,1,117724,1
7c487cbcaf6946eb555d4567e4283a16c9020dba116519bf7fac5f160d9d2123,021a000a0ae6273c,1510780257,불멍물멍,7e0c416c75ac49b3d51b7127a18f5f043867e90b97a759ac27fb0bf1fd963a18,cdb0f2394c2a841fab17a3ce5662f7582b98075fee1b8d3ff29ac41106b340a1,,cb6edcb6804388c5a1862b10e8adab5bc2779a9b19c58cbd0f862addad21901c,8cc64a4759f245b29ecb30043ae6eb9f9cd63ece7fd9f474cbdeecd330618032,,,,,2,99,1,1,,2
7c487cbcaf6946eb555d4567e4283a16c9020dba116519bf7fac5f160d9d2123,021a000a0ae6273c,1695054968,LI껀6센치,87d3c0e036e1011b73ffcbbc36c62d1f507ab8e5c0b573560bb098dd707c2f4e,20589a6ede95e10ad0ad9bcee2b4a442efaea851e3d44912bcd94d2ce76cfc13,,ac4bf7f09a27adb53bd4f5555872db19df0b58e4ed878cb413206429cba236f3,133f42f75b2b64f7d73f4a6a5a92561a5d9a917c964eebd430183b5f7c436dbd,2,2,2,2,0,1,0,1,94917,2
7c487cbcaf6946eb555d4567e4283a16c9020dba116519bf7fac5f160d9d2123,021a000a0ae6273c,402962056,천공세계엔젤,35d9c15579cd4992556a9c8b5cb8a8d6be3a12f8567a59389f93f14feca9caa0,a0f8e8f6331f473014d21e5b8596cc179db98102fe92dbe44e443a543c72fd27,,b5e59da7e51a056fca10406d710af9898b1f29e4182036c10848396908403f23,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,0,0,0,0,0,99,1,1,,2
7c487cbcaf6946eb555d4567e4283a16c9020dba116519bf7fac5f160d9d2123,021a000a0ae6273c,587688199,싸이드타라,041195c896c373b7764e7786fab3006d897fa7326a90fce1d5299e8b78d9b672,3c5386a02e14c3623f3763afee5ab0d369d7b42c0ada05e875d6e3f18947ba03,,ac4bf7f09a27adb53bd4f5555872db19df0b58e4ed878cb413206429cba236f3,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,2,1,22,5,0,99,1,1,,2
7c487cbcaf6946eb555d4567e4283a16c9020dba116519bf7fac5f160d9d2123,021a000a0ae6273c,252320886,몬스터망고z,95de437771bb1e094b4f3ef1c1a81574093a01e8d3be037c5a9fe0834dfbffa0,199114d190e456acde0c46e436c2770cc2ead1e86410272277f4cc0c97465ff0,,ac4bf7f09a27adb53bd4f5555872db19df0b58e4ed878cb413206429cba236f3,db00206a829ee2952d0547c57091627c38727dc96a2bb0bd9782d075624b299d,2,2,2,2,2,99,1,0,,1
7c487cbcaf6946eb555d4567e4283a16c9020dba116519bf7fac5f160d9d2123,021a000a0ae6273c,1510029408,시그마스피드,b6eb565e2940edbf43e4fcc42993dcdf12817f35714627ab4790853b6b2eaded,faf963e754c62f90d61f127d4c7f17d04947cce93acd961ededf03a21427cb9b,,b5e59da7e51a056fca10406d710af9898b1f29e4182036c10848396908403f23,06bb458da7b6e7ab11246d621953627bbaba5945468597013a43189fb919db0e,0,0,0,0,2,2,0,0,103970,1
7c487cbcaf6946eb555d4567e4283a16c9020dba116519bf7fac5f160d9d2123,021a000a0ae6273c,201541861,s십자가의길s,0d8d081a55ce3e277f4d73425e7ebd32066af381a83df9ab32a061955c3b1970,36e70f3c80ce6452e76e2858c78b4016234b2742e027b7fcf8e05c24b3b2a4e7,,b5e59da7e51a056fca10406d710af9898b1f29e4182036c10848396908403f23,9c5a11f26f80505a588befe6be86a08832ee6408a685678876264a0bc832bb6c,,,,,0,99,1,0,,1
7c487cbcaf6946eb555d4567e4283a16c9020dba116519bf7fac5f160d9d2123,021a000a0ae6273c,571054222,ddltlfl10,48357251a360710371aa5c9f0952ea10ab454feae1d53fcd147980068b33181b,1c6cea98387394d270631b39156b4beb34ea252c1365233231e2f42ba8128d67,,87d9b446e122b6601b4a36590360c1f7b4dc263aaa2152c9ef75177373eaa409,dc71a2cd436c8cfd2260d1db3df45ff8ab735fa090119385cd500d2efab44397,,,,,0,99,1,0,,1
37bd0201fe0a4e42a9d81aefd822293212b949d98a3e5b72089473b47310cf55,034700130ac745b7,1879956129,청록버섯,117d52ac8f9dcbe03af0cb4f1fff94821d1d8a5b7ff575a79ed7e0e781e9d27a,e091361f3b01bac4f0f02076327be683f7d6dd9c3fb03ef095cc940144ce5757,,,0ba76db19374fe129bea077d5f72b9db5e5763afef4432a4249d4288cf42ab43,,,,,2,1,0,1,119952,2
37bd0201fe0a4e42a9d81aefd822293212b949d98a3e5b72089473b47310cf55,034700130ac745b7,1947009737,K해성,b6eb565e2940edbf43e4fcc42993dcdf12817f35714627ab4790853b6b2eaded,e091361f3b01bac4f0f02076327be683f7d6dd9c3fb03ef095cc940144ce5757,,,8cc64a4759f245b29ecb30043ae6eb9f9cd63ece7fd9f474cbdeecd330618032,,,,,4,2,0,0,128919,1
3a801d3a1be83ef6c290f942e9a9c90b8a5ebc8d978eaaa5e908950f2903e8cf,02d200130ac8413e,2114372275,천송근,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,eb333073a3486846660dc9e82e6b0c55c508c31853e4f4151d36f4b7fe17fe33,,,13e247466d75204e1b3d587abcc11def087f6ffcdfcf798cb2c4b8edcddd8f5b,,,,,4,2,0,1,63244,2
3a801d3a1be83ef6c290f942e9a9c90b8a5ebc8d978eaaa5e908950f2903e8cf,02d200130ac8413e,1493217701,리우탁,e69867b76a1537d6a7418ae087aad4925a7e67c74fb9df2fc98525b8dfc3a7ae,f57e9600b5209841ba95a8c5525bd8eac3e405eaad97108b61dc3bfeb837aa3a,,,d2fa89a4641428a68b8ffefecf89469969cbdcf9cdb6057f8b1d112c826de0b7,1,2,2,1,2,1,0,1,63229,2
3a801d3a1be83ef6c290f942e9a9c90b8a5ebc8d978eaaa5e908950f2903e8cf,02d200130ac8413e,621554617,Mason마운트,d9b40d4554d7f837a435c7774ee249f2d6f7d5b65410ac7eccfc5d52791d6c79,f55a0aaf315a03115b23206b15256733b4c9f175dc08040c5bcd8b3aaa8058c1,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,3,6,0,1,64201,2
3a801d3a1be83ef6c290f942e9a9c90b8a5ebc8d978eaaa5e908950f2903e8cf,02d200130ac8413e,839551155,season흰소,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,f45265f477666269a0255682bb1435e5a704c25fa96cd60656e030abd394a589,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,3,7,0,1,66049,2
3a801d3a1be83ef6c290f942e9a9c90b8a5ebc8d978eaaa5e908950f2903e8cf,02d200130ac8413e,1996752098,igoyougo,3bcd5684051f094eefe443207254661620cdf484a69b334808442b47a8df98a5,b27b390860de228a4d56969377bb1c3f5ae31001c5c74ef866f3861bac3ee50a,,,133f42f75b2b64f7d73f4a6a5a92561a5d9a917c964eebd430183b5f7c436dbd,,,,,4,5,0,0,63441,1
3a801d3a1be83ef6c290f942e9a9c90b8a5ebc8d978eaaa5e908950f2903e8cf,02d200130ac8413e,1090766537,홀리쮀,87d3c0e036e1011b73ffcbbc36c62d1f507ab8e5c0b573560bb098dd707c2f4e,0cbfaabef3110eb016a75fba3e00fbe4ae3cafc0a68f5b7aa83bda3665305b6f,,87f3696d098f8403dc13810068f0fd813ac34033b9f4f15e7f5d0bdb3dfc45c4,d064fb1098287bc1ddf83798b94585ee317dcd90275b10e5411bdc2906e569fd,1,0,1,1,4,4,0,0,63372,1
3a801d3a1be83ef6c290f942e9a9c90b8a5ebc8d978eaaa5e908950f2903e8cf,02d200130ac8413e,134915017,마포동돌잡이,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,c8d29082c25ca4e06c568d592ec77eb5b4b9403cef96eddf21a7cdb8500ccf84,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,3,0,0,63255,1
3a801d3a1be83ef6c290f942e9a9c90b8a5ebc8d978eaaa5e908950f2903e8cf,02d200130ac8413e,1712166450,블카스,42c729e64e31aea803e4881432f7b95129ce97535c29e4f9a72919a9f267b418,e091361f3b01bac4f0f02076327be683f7d6dd9c3fb03ef095cc940144ce5757,,4ee9fe7be3d2bac7c1fe75d0193a635c3e7a0ee3876ea76145f8dada1e3e5b5b,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,3,8,0,0,67537,1
81f8d8e53e86cc06c0bdb3e5c1f4ef7aa31650c3a9a011631471edc377254fd7,018200130ac81fdb,1325990865,16000007,d1f895224f6089b0446b480f0254b6a28df296868cf105b647601913a3241bc3,c8d29082c25ca4e06c568d592ec77eb5b4b9403cef96eddf21a7cdb8500ccf84,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,2,0,0,94192,2
81f8d8e53e86cc06c0bdb3e5c1f4ef7aa31650c3a9a011631471edc377254fd7,018200130ac81fdb,671778042,asdfzxcj,81c9f10de2f39d42f97b206c5804c32495e3f3e751d20529e1ac3c8aeb0a4939,f45265f477666269a0255682bb1435e5a704c25fa96cd60656e030abd394a589,,,,,,,,4,1,0,1,91350,1
40cf59a454ab971e82a900b0746b9a62fa21322789f6357b03c2edbe2961b080,015b00130ac81eb2,621437278,skyminyuk,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,30711352d5c6279e96a5f449e613c5f9f04889f1c3ca6049e600d2b867821af7,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,3,2,0,0,96156,2
40cf59a454ab971e82a900b0746b9a62fa21322789f6357b03c2edbe2961b080,015b00130ac81eb2,1728851134,괅빍,43f5057017b919397b4eb2a74463c76116acec19e7328fb5491f43b828b51c27,eb333073a3486846660dc9e82e6b0c55c508c31853e4f4151d36f4b7fe17fe33,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,1,0,1,91129,1
f305dba02fd8c89ceac74a2cf0e09ad55f49bfba7cd242cd751b791ebdb6a578,039a00130ac7eaf0,285414165,저슬비,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,7950e07a2402de79092d3dc8c77e97123293510eeac7c2a029a835877d277692,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,2,0,0,80166,2
f305dba02fd8c89ceac74a2cf0e09ad55f49bfba7cd242cd751b791ebdb6a578,039a00130ac7eaf0,486793373,공인중개사임,03e6c20439f6cdee8470f26b0d5aff7406f6f7e0307f1fb491d6ce519504a135,f45265f477666269a0255682bb1435e5a704c25fa96cd60656e030abd394a589,,87d9b446e122b6601b4a36590360c1f7b4dc263aaa2152c9ef75177373eaa409,dc71a2cd436c8cfd2260d1db3df45ff8ab735fa090119385cd500d2efab44397,,,,,4,1,0,1,73917,1
42b6465646aeda1b986109bc846cc1573deb50b2d32c03ec552de7f91cb3ecb6,010800110ac9a523,1544137149,tv한문철tv,e8cf6bfc4ec4a3c216a00c324206cae99493220972be0efda4d0c94107436367,0000cd7b578ef4817ccf9655e16291eacb7ca9b6a1f6ede97adddd58e3d10c9c,,f69c4abf9ae9fe3818287b017b06c93a19933cbf0e6e8d657f306bd6eee46c30,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,1,1,1,0,4,1,0,1,122484,2
42b6465646aeda1b986109bc846cc1573deb50b2d32c03ec552de7f91cb3ecb6,010800110ac9a523,990725468,카트황다전,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,e091361f3b01bac4f0f02076327be683f7d6dd9c3fb03ef095cc940144ce5757,,,,,,,,4,2,0,0,122640,1
a2bc792a460163af9b1d5726d8a125aa1ba1aa53b32a39be1bf0be2b7368154e,031200110ac97f0d,1074640545,지금죽이러감,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,820c9e16dfbddd06a5d6118cd4bef7b3f3feb161fcc2bfbe44d35adf7509c17e,,,134d30c43f10b461d98952da5555520a29bc1084ae41c496840468c3c077a064,0,0,0,0,4,2,0,0,116146,2
a2bc792a460163af9b1d5726d8a125aa1ba1aa53b32a39be1bf0be2b7368154e,031200110ac97f0d,1661148806,wltnwhfrnl,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,aafa4abb6e78af6e3b25f72727b4cff6e7a0979721930caa21e27f81ced782d5,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,0,0,0,0,4,1,0,1,114803,1
354aa746522dd2aa92b2f61dec2be4bcd215e13a1c522b47ff7ae31164bbfafc,036300110ac97a5a,118059050,s뀬s,81c9f10de2f39d42f97b206c5804c32495e3f3e751d20529e1ac3c8aeb0a4939,9c6d8c9d4c25e9a9e96f8c305cde01fb257d4df332b9186c063d12de3e1dd3bb,,,8cc64a4759f245b29ecb30043ae6eb9f9cd63ece7fd9f474cbdeecd330618032,,,,,4,1,0,1,125237,2
354aa746522dd2aa92b2f61dec2be4bcd215e13a1c522b47ff7ae31164bbfafc,036300110ac97a5a,1493904573,Peter53,81c9f10de2f39d42f97b206c5804c32495e3f3e751d20529e1ac3c8aeb0a4939,30711352d5c6279e96a5f449e613c5f9f04889f1c3ca6049e600d2b867821af7,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,0,2,0,0,126452,1
0315454edc50256445089165bd56d0bb41d96f3678df8433a329a6a32bea3557,0197000a0ae68e91,268949499,찬민고대호현,65f565a5f575b7507f9bede84490c6caa6aceb10bb7502fa1f109d6104948fe6,1dce21931147471608aa7cb45f252aeea69608fab139d01d67dfdaa6263e7799,,65f03686b547eba05f2c761330f6534c953c57e6a0c57f02c85945ae1664d41d,,0,0,0,0,1,1,0,1,98265,2
0315454edc50256445089165bd56d0bb41d96f3678df8433a329a6a32bea3557,0197000a0ae68e91,772040507,Sweet2Choice,7c50713f9aa558f3795d53e5b5a6b0c530b7d695239a12abc9cad163822f3d96,faa33b24416a80877de22b61af178cf3786b48e75681c99b9774b4fd8100ef54,,e98d90cc5356f37b31faa57471fac57854a950fd8fafa51082d7fb3338f2526e,,,,,,0,99,1,1,,2
0315454edc50256445089165bd56d0bb41d96f3678df8433a329a6a32bea3557,0197000a0ae68e91,325382,웅이흑형,81c9f10de2f39d42f97b206c5804c32495e3f3e751d20529e1ac3c8aeb0a4939,faa33b24416a80877de22b61af178cf3786b48e75681c99b9774b4fd8100ef54,,e98d90cc5356f37b31faa57471fac57854a950fd8fafa51082d7fb3338f2526e,134d30c43f10b461d98952da5555520a29bc1084ae41c496840468c3c077a064,,,,,0,99,1,0,,1
0315454edc50256445089165bd56d0bb41d96f3678df8433a329a6a32bea3557,0197000a0ae68e91,1895929630,q담배맛사탕p,d886592e63fa2fddaa7e576af83146909e1d390bfacf1195b5f675aaec110012,feb499ba73b9d5d8300833e136234dd526d8dfe373ce65620d819d335e641e14,,ae2f13ecced54c9b7a40b27cd7ac4363203037f63e2f39276872c91bd7fad871,6206ff09ecfa4f4a9df98a0827415cb05d25a3c95f833b21a42f58c6343742da,,,,,0,99,1,0,,1
caf2382bb9c0cf432379d97e5658cd0f1f7ad0008bac0a0bceb6986209143b36,0177000a0ae64572,319431221,삼족닭똥집,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,751a4dd7b0e66ba60c3feb72191980bfed2eac7068930521c59171a514fff837,,,e1fb0463c8aea8aa78fe4f3e06f9a68d62bb19aa7c3c64da215ceb33b0dd24fb,,,,,4,99,1,1,,2
caf2382bb9c0cf432379d97e5658cd0f1f7ad0008bac0a0bceb6986209143b36,0177000a0ae64572,486859370,뽐모도로,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,c8d29082c25ca4e06c568d592ec77eb5b4b9403cef96eddf21a7cdb8500ccf84,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,99,1,0,,1
bc4cc07b793a1734626a114d9e9527255d2a0dc56cfe0f00778af6b2481b5214,02e800050ac86f53,402667953,백마탄므흣,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,c66d884a8c39ff7baceb523016fa42b127eb249e369078b65b38533e2aaa23db,,,,,,,,0,99,1,0,,2
bc4cc07b793a1734626a114d9e9527255d2a0dc56cfe0f00778af6b2481b5214,02e800050ac86f53,68021925,슈퍼소닉재현,81c9f10de2f39d42f97b206c5804c32495e3f3e751d20529e1ac3c8aeb0a4939,61dc3c9b63d520be52b644a4d452d3528ad726e9a7fe6fc158a0f100013c9288,,b78e101e94f4b12073bb78edb6b9ce0bcd1802231a02f82875a51727f177a87f,,,,,,0,1,0,1,107114,1
75fe6fe1cf114683a0308334e9a9079f9882ba1dc9124dbb45cb5b257e1e4c9c,0097000a0ae5904b,1208317354,캐고수우니,9fa48a0c3013c642adad6b72afedaf967444197b527f57ee50ac7734f5d9bdf6,2f735463fe5ac7e88e15b4a6d3d53f8d597e1fd1aad9d13003154ecd3c517e43,,f28ff31b31a0129c01614140e705ce9b276948a69a004fb75d09ca5fea81393c,0ba76db19374fe129bea077d5f72b9db5e5763afef4432a4249d4288cf42ab43,,,,,1,1,0,1,130599,2
75fe6fe1cf114683a0308334e9a9079f9882ba1dc9124dbb45cb5b257e1e4c9c,0097000a0ae5904b,2014132547,12356978,b0c82d0a30cc9b108976755ffec70e81fbf62c6402ab223db850d1fed074e891,16153af43ee14b1fd033afe8d072023134d9a31b14e47a65d3f242727c57a055,,e752e4756b79daba7b3713bdbe51ef89bde8736c669c0deaec9ec18e0fdb7f6d,,0,0,0,0,0,99,1,0,,1
929803c3549892072d76bea9fbe5811424146ac8a5ba3ffd91741c50ff06a9a8,016800110aca6c9a,1661597480,나만모르냐,42c729e64e31aea803e4881432f7b95129ce97535c29e4f9a72919a9f267b418,c8d29082c25ca4e06c568d592ec77eb5b4b9403cef96eddf21a7cdb8500ccf84,,7b34fb3da1d2b564672a2ae3938c7ad011f2743e18f0887aa473fa8f9d41c901,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,1,0,1,88554,2
929803c3549892072d76bea9fbe5811424146ac8a5ba3ffd91741c50ff06a9a8,016800110aca6c9a,772143909,어느덧22살,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,31d486a8e36b85b83c1d906757c29d10cac9a18db687c31b95772d73b927d033,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,2,0,0,89097,1
8d50ed8ae32a4ce260dd7d8303552f72f3e80f15d8bf4192aa4ffe784c81ca12,00bb00110aca8746,520271160,SN수텍,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,9c6d8c9d4c25e9a9e96f8c305cde01fb257d4df332b9186c063d12de3e1dd3bb,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,2,0,0,108119,2
